,agency,full_name,start,end,
5303,5960,Jeffrey Joseph,2003,2004,
5304,5960,Jeffrey Liska,2002,2003,
5305,5960,Joan Kepler,2002,2002,
5306,5960,Kelly Everhart,2007,2009,
5307,5960,Mitch Williams,2005,2012,
5308,5960,Teresa Clements,2009,2009,
5309,5985,Amanda Running,2009,2012,
5310,5985,Angie Lawrence,2008,2012,
5311,5985,Garith Steiner,2002,2006,
5312,5985,James Olson,2002,2004,
5313,5985,Janet Reed,2002,2003,
5314,5985,Joe Keenan,2002,2002,
5315,5985,John Schneider,2005,2006,
5316,5985,Linda Weilnau,2007,2007,
5317,5985,Marina Abt,2010,2012,
5318,5985,Mike Skildum,2007,2012,
5319,5985,Philip Solverson,2003,2008,
5320,5985,Robert Nigh,2004,2004,
5321,5985,Sarah Johnson,2008,2008,
5322,5985,Scott Mills,2002,2009,
5323,5985,Scott Sordahl,2005,2008,
5324,5985,Susan Jacobson,2003,2006,
5325,5985,Vicki Koppa,2007,2012,
5326,5992,Ann Barfknecht,2011,2012,
5327,5992,Dawn Jakubiec,2002,2012,
5328,5992,Dirk Van Duzee,2002,2006,
5329,5992,Edith Huettl,2002,2012,
5330,5992,"Edward Piontek, Jr.",2007,2010,
5331,5992,Janet Opiela,2002,2012,
5332,5992,Robert Seeber,2011,2012,
5333,5992,Thomas Haberstein,2002,2009,
5334,6013,Ann Zubow,2005,2012,
5335,6013,David Sharpe,2009,2011,
5336,6013,Gary Miller,2002,2005,
5337,6013,Gretchen McCarthy,2012,2012,
5338,6013,Karen Littig,2002,2002,
5339,6013,Kim Arntz,2006,2008,
5340,6013,Megan O'Reilly-Enk,2007,2007,
5341,6013,Michael Pietsch,2003,2003,
5342,6013,Rebecca Merwin,2002,2004,
5343,6013,Susan Pruessing,2003,2012,
5344,6022,David White,2009,2011,
5345,6022,Jeff Recknagel,2006,2006,
5346,6022,Kelly Freeman,2004,2012,1
5347,6022,Linda Freeman,2002,2003,1
5348,6022,MacDonald Niven,2007,2008,
5349,6022,Margaret Hubertz,2004,2005,
5350,6022,Patricia Werner,2002,2003,
5351,6022,Patrick Hubertz,2002,2012,
5352,6022,Rich Hildebrandt,2012,2012,
5353,6027,Ann Kozak,2005,2005,
5354,6027,Carol Evans,2002,2003,
5355,6027,Christina Sauer,2010,2012,
5356,6027,Colleen Geisen,2011,2011,
5358,6027,Donald Swedberg,2002,2005,
5359,6027,Lynn Reichert,2002,2002,
5360,6027,Mark Sneed,2007,2012,
5361,6027,Paul Johnson,2004,2006,
5362,6027,Richard Vernon,2008,2009,1
5363,6027,Rick Burkman,2008,2010,
5364,6027,Roxanne Shuga,2003,2012,
5365,6027,Steve Terry,2004,2004,
5366,6027,Theodore May,2006,2006,
5367,6069,Amy Jorgenson,2010,2012,
5368,6069,Betsy Boshka,2011,2012,
5369,6069,Bill Olson,2003,2003,
5370,6069,Daniel Nelson,2004,2009,
5371,6069,Donna Van Ramshorst,2004,2006,
5372,6069,Karen Taylor,2002,2003,
5373,6069,Lawerence Kahlscheuer,2002,2004,1
5375,6069,Patricia Schutz,2008,2010,
5376,6069,Robert Brown,2007,2007,
5377,6069,Robert Cornell,2005,2012,
5378,6069,William Olson,2002,2002,
5379,6083,Don Engler,2007,2007,
5380,6083,James Graff,2002,2012,
5381,6083,James Rumpf,2002,2008,
5382,6083,Jeffrey Santaga,2009,2012,
5383,6083,Kevin Malchine,2006,2012,
5384,6083,Steven Bell,2002,2006,
5385,6104,Anthony Midthun,2008,2008,
5386,6104,Burton Robertson,2002,2002,
5387,6104,Dan Theriault,2009,2010,
5388,6104,Darlene Reinke,2003,2003,
5389,6104,Jim McNamara,2006,2006,
5390,6104,John Jung,2003,2003,
5391,6104,John Thorstad,2002,2006,
5392,6104,Laurie Duffek,2002,2002,
5393,6104,Michael Huettl,2004,2005,
5394,6104,Robert Dixon,2011,2012,
5395,6104,Tim Baker,2005,2012,
5396,6104,Todd Bluhm,2007,2012,
5397,6104,Yvonne McGilvary,2003,2004,
5398,6113,Blaine Nicholls,2009,2012,
5399,6113,Dan Jensen,2010,2012,
5400,6113,Dean Schrader,2005,2005,
5401,6113,Eric Lindell,2004,2006,
5402,6113,Harold Ranke,2002,2003,
5403,6113,Julie Plantz,2004,2009,
5404,6113,Keith Klima,2002,2005,
5405,6113,Max Wenck,2006,2006,
5406,6113,Paul Beyerl,2008,2012,
5407,6113,Robert Kastengren,2007,2012,
5408,6113,Wayne Jensen,2002,2003,
5409,6118,Bobbi Forman,2006,2012,
5410,6118,Eric Epstein,2002,2008,
5411,6118,Eugene Kegler,2002,2004,
5412,6118,James Setz,2002,2002,
5413,6118,Jenifer Quimby,2012,2012,
5414,6118,Karen Stangler,2009,2011,
5415,6118,Nancy Thompson,2002,2012,
5416,6118,Robert Lewein,2002,2012,
5417,6118,Walter Schoenherr,2003,2011,
5418,6118,William Sullivan,2005,2005,
5419,6125,Andrew Gee,2003,2008,
5420,6125,Craig Jensen,2009,2012,
5421,6125,Dennis Rambo,2002,2012,
5422,6125,J Mark Holland,2005,2012,
5423,6125,Janet Hoy,2002,2006,
5424,6125,Jennifer Hepp,2010,2010,
5425,6125,Julaine Appling,2002,2005,
5426,6125,Kate Lapin,2005,2012,
5427,6125,Kurt Larsen,2007,2012,
5428,6125,Lori Werth,2009,2010,
5429,6125,Mark Holland,2003,2003,
5430,6125,Mark Putra,2002,2002,
5431,6125,Mark Uttech,2002,2005,
5432,6125,Michael Kujawski,2007,2009,
5433,6125,Paul Lange,2002,2004,
5434,6125,Rochelle Ready,2005,2007,
5435,6125,Ronald Buchanan,2003,2012,
5436,6125,Stephanie Griggs,2008,2009,
5437,6125,Tammy Bird,2011,2012,
5438,6125,Terry Grinwald,2006,2006,
5439,6125,Victor Miller,2002,2004,
5440,6174,Barbara Brzenk,2004,2012,
5441,6174,Daniel Warren,2002,2012,
5442,6174,David Bauer,2006,2006,
5443,6174,Ellen Langill,2004,2012,
5444,6174,Frank Finman,2003,2010,
5445,6174,Jeffrey Hine,2002,2002,
5446,6174,Jenifer Finley,2002,2002,
5447,6174,Joseph Como,2003,2008,1
5449,6174,Karin Sue Rajnicek,2012,2012,
5450,6174,Kurt O'Bryan,2004,2011,
5451,6174,Patricia Madden,2004,2005,
5452,6174,Patrick McCaffery,2007,2012,
5453,6174,Robert Davies,2002,2003,
5454,6174,Roger Danielsen,2002,2003,
5455,6174,Steve Edlund,2011,2012,
5456,6174,William Baumgart,2002,2012,
5457,6174,William Domina,2002,2003,
5458,6181,Bambi Statz,2002,2010,
5459,6181,Bernard Kennedy,2002,2004,
5460,6181,Dan Kruschek,2006,2007,
5461,6181,Dennis Heimann,2006,2009,
5462,6181,Donald Williamson,2003,2008,
5463,6181,Eric Esser,2009,2009,
5464,6181,Gary Epping,2011,2011,
5465,6181,Gary Keller,2002,2002,
5466,6181,Gerald Palmer,2005,2005,
5467,6181,Jack Heinemann,2012,2012,
5468,6181,Jerry Palmer,2004,2004,
5469,6181,Julie Waner,2008,2012,
5470,6181,Karla Homan,2011,2012,
5471,6181,Mark Weller,2002,2002,
5472,6181,Maureen VanDinter,2002,2003,
5473,6181,Paul Meese,2008,2011,
5474,6181,Paul Weitzer,2003,2003,
5475,6181,Peggy Hill-Breunig,2009,2012,
5476,6181,Ronald Spahn,2004,2004,
5477,6181,Tryg Knutson,2005,2011,
5478,6181,Wade Hansen,2010,2012,
5479,6195,Bruce Anderson,2002,2006,
5480,6195,Constance Baldwin,2002,2005,
5481,6195,David Erickson,2006,2011,
5482,6195,Elizabeth Manion,2004,2012,
5483,6195,Kenley Hansen,2012,2012,
5484,6195,Kirsten Greenfield,2008,2008,
5485,6195,Mary Ellen Boario,2002,2005,
5486,6195,Paul Stevens,2006,2008,
5487,6195,Robert Van Epps Jr,2002,2003,1
5489,6195,Sandra Robinson,2002,2012,
5490,6195,Stephen Johnson,2009,2012,
5491,6195,Steve Shambeau,2007,2012,1
5493,6216,Angela Hodge,2009,2010,
5494,6216,Anne Kraintz,2009,2009,
5495,6216,Bill Bruins,2011,2012,
5496,6216,Cathy Loomans,2007,2009,
5497,6216,Christine Van Buren,2002,2008,
5498,6216,Deanne Goodlaxson-Vossekuil,2002,2004,
5499,6216,Dwayne Schmaltz,2002,2004,
5500,6216,Glen Wilson,2011,2012,1
5501,6216,Glenn Wilson,2002,2003,1
5502,6216,Jane Derksen,2009,2012,1
5504,6216,Jason Wierenga,2012,2012,
5505,6216,Kathy Schlieve,2011,2012,
5506,6216,Lori Lemmenes,2010,2010,
5507,6216,Lowell Prill,2002,2006,
5508,6216,Marcia Maly,2003,2008,
5509,6216,Percy Harper,2005,2009,
5510,6216,Roger Schregardus,2005,2012,
5511,6216,Ronald Paul,2010,2010,
5512,6216,Scott Fairbank,2010,2010,
5513,6223,Christine Bremer,2002,2006,1
5515,6223,Dale Lawson,2005,2012,
5516,6223,Don Bric,2002,2004,
5517,6223,Duane Kasten,2004,2006,
5518,6223,Jane Rusch,2008,2012,
5520,6223,Jeffrey Lamont,2004,2006,1
5522,6223,Jenny Garver,2007,2009,
5523,6223,John Krueger,2002,2002,
5524,6223,John Ostertag,2003,2003,
5525,6223,Karen Piel,2006,2007,
5526,6223,Kathleen Grant,2002,2007,
5527,6223,Kay Sutherland,2004,2004,
5528,6223,Keith Montgomery,2007,2012,
5529,6223,Lance Trollop,2012,2012,
5530,6223,Michael Hartkopf,2010,2011,
5531,6223,Michelle Schaefer,2007,2012,
5532,6223,Patrick K Kinney,2002,2002,
5533,6223,Patrick Keefe,2005,2011,
5534,6223,Philip Albert,2002,2002,
5535,6223,Robert Shepherd,2003,2003,
5536,6223,Scott Kreuser,2008,2010,
5537,6223,Theresa Miles,2011,2012,
5538,6223,William Scholfield,2002,2005,
5539,6223,Yvonne Henning,2012,2012,
5540,6230,Chuck Fick,2006,2006,
5541,6230,Dave Kipp,2010,2012,
5542,6230,Dennis Taylor,2002,2012,
5543,6230,Elmer Busick,2008,2012,
5544,6230,Farrel Maule,2003,2009,
5545,6230,John Wendorf,2002,2002,
5546,6230,Joseph Lanich,2008,2012,
5547,6230,Ken Jones,2007,2007,
5548,6230,Kenneth Limberg,2002,2010,
5549,6230,Mary Marquis,2010,2012,
5550,6230,Michael Gavigan,2004,2006,
5551,6230,Michael Russ,2002,2003,
5552,6230,Monty Downs,2002,2005,
5553,6230,Roxi DeLaet,2003,2003,
5554,6230,William Orlando,2004,2006,
5555,6237,Cal Sergo,2005,2005,
5556,6237,Daniel Wagner,2002,2007,
5557,6237,David Gruszka,2008,2008,
5558,6237,David R. Peterson,2012,2012,
5559,6237,Dawn DeBraal,2002,2003,
5560,6237,Dean Staehle,2002,2010,
5561,6237,Jay Klemann,2002,2012,
5562,6237,Jeannette Thom,2011,2012,
5563,6237,Joan Meckelberg,2009,2011,
5564,6237,Marge Sholar,2003,2004,
5565,6237,Mari Frederick,2003,2003,
5566,6237,Richard Anderson,2009,2011,
5567,6237,Steve Marks,2002,2008,
5568,6237,Tanya Eagan,2009,2012,
5569,6237,Tracy Paris,2006,2012,
5570,6237,Tracy Winfery-Paris,2004,2005,
5571,6244,Anne Fee,2010,2012,
5572,6244,Buffy Stephan,2004,2005,
5573,6244,Dan O'Brien,2002,2007,
5574,6244,Eileen Donohoo,2002,2007,
5576,6244,Jonathan Ray,2006,2011,1
5577,6244,Katherine Metzger,2003,2004,
5578,6244,Lois Weber,2003,2012,
5579,6244,Mary Jo Randall,2006,2009,
5580,6244,Michael Meier,2005,2012,
5581,6244,Philip Kroner,2008,2011,
5582,6244,Scott Nushart,2002,2002,
5583,6244,Sharon Muehlfeld,2007,2012,
5584,6244,Thomas Forbes,2002,2003,
5585,6244,Tim Taff,2002,2005,
5586,6244,Tom Jarosz,2012,2012,
5587,6251,Cindy McCullick-Stoleson,2007,2008,1
5589,6251,Connie McCullick,2012,2012,
5590,6251,Darryl Martin,2004,2006,
5591,6251,David Bartels,2002,2003,
5592,6251,Karen Fisher,2002,2009,
5593,6251,Robin Mezera,2002,2002,
5594,6251,Susan Jones-Molini,2003,2005,
5596,6251,Theresa Acker,2005,2012,1
5597,6251,Thomas Jazdzewski,2009,2012,
5598,6251,William Marfilius,2010,2011,
5599,6293,Bob Carlson,2012,2012,
5600,6293,Brenda Bentley,2004,2009,
5601,6293,Brenda Rachner,2010,2012,
5602,6293,Charles Macke,2004,2004,
5603,6293,David Swingle,2002,2006,
5604,6293,Doug Quenzer,2007,2007,
5605,6293,Greg Main,2002,2012,
5606,6293,Katherine Holmquist,2008,2010,
5607,6293,Kenn Johnson,2002,2003,
5608,6293,Lynn Stromberg,2005,2005,
5609,6293,Mark Elliott,2002,2012,
5610,6293,Nels Koerper,2006,2008,
5611,6293,Scott Treichel,2002,2003,
5612,6293,Sheldon Olesen,2006,2009,
5613,6293,Terry Larsen,2009,2012,
5614,6293,Wendy Larson,2010,2011,
5615,6300,Annette Frymark,2008,2012,
5616,6300,Carol Garrison,2002,2010,
5617,6300,Darlene Ziemendorf,2003,2011,
5618,6300,Gail Radonski,2012,2012,
5619,6300,George Sotiros,2011,2012,
5620,6300,Jane Edgar,2011,2011,
5621,6300,Jeffrey Wiedel,2002,2004,
5622,6300,Joanie Luedke,2007,2010,
5623,6300,Kathy Zingsheim,2002,2004,
5624,6300,Kristi Bonaparte,2012,2012,
5625,6300,Mary Ryback,2002,2002,
5626,6300,Patricia Kerhin,2002,2012,
5627,6300,Peggy Miller,2005,2007,
5628,6300,Rita Kohls,2003,2006,
5629,6300,Robert Kitchen,2002,2007,
5630,6300,Sue Sujecki,2002,2012,
5631,6300,Susan Stalewski,2005,2012,
5632,6300,Wayne Clark,2007,2007,
5633,6307,Bruce Koenig,2009,2009,
5634,6307,Chad Kolowrat,2003,2007,
5635,6307,Charles Hillman,2006,2008,
5636,6307,Craig Johnson,2007,2007,
5637,6307,David Weigand,2011,2012,
5638,6307,John Duwell,2007,2009,
5639,6307,Joseph Carlson,2008,2011,
5640,6307,Kathleen Van Eerden,2002,2010,
5641,6307,Kristopher Beaver,2006,2012,
5642,6307,Lance Hittman,2006,2006,
5643,6307,Lynn Corazzi,2010,2010,
5644,6307,Michael Weston,2002,2002,
5645,6307,Randall Bertram,2002,2004,
5646,6307,Randy Marquardt,2011,2012,
5647,6307,Ross Anderson,2002,2005,
5648,6307,Scott Fleischmann,2003,2004,
5649,6307,Tim Stepanski,2010,2012,
5650,6307,Todd Miller,2008,2012,
5651,6307,Wade Mauland,2003,2005,
5652,6307,William Molin,2002,2002,
5653,6321,Cary Joholski,2006,2012,
5654,6321,Curtis Moe,2003,2006,
5655,6321,Daniel Kotek,2002,2007,
5656,6321,David Eggen,2004,2006,
5657,6321,Dennis Havlik,2002,2012,
5658,6321,Jean Beck,2002,2003,
5659,6321,Linda Dowling,2002,2005,
5660,6321,Michael Sebion,2006,2012,
5661,6321,Robert Kerska,2008,2012,
5662,6321,Sharon Johnson,2002,2002,
5663,6321,Tracy Cade,2007,2012,
5664,6328,Al Manders,2007,2007,
5665,6328,Barbara Van Deurzen,2006,2012,
5666,6328,Bob Heuvelmans,2003,2005,
5667,6328,Janice Coenen,2003,2008,
5668,6328,Jason Graef,2011,2011,
5669,6328,Patrick Peeters,2009,2012,
5670,6328,Patti Mason,2002,2006,
5671,6328,Richard Roffers Jr,2002,2002,
5672,6328,Sue Hofmann,2002,2010,
5673,6328,Thomas Van De Hei,2012,2012,
5674,6335,Brian Janke,2011,2012,
5675,6335,Clark Wagner,2009,2012,
5676,6335,Dan Semrow,2005,2012,
5677,6335,"Gerald Hebert, II",2012,2012,
5678,6335,Gregory Liska,2002,2004,
5679,6335,Harry Nemitz,2002,2004,
5680,6335,Keith Wohlfert,2006,2011,
5681,6335,Nancy Giese,2002,2004,
5682,6335,Patricia Muehrer,2002,2005,
5683,6335,Richard Hell,2002,2006,
5684,6335,Rick Sievert,2006,2008,
5685,6335,Robert Duley,2005,2010,
5686,6335,Scott Watson,2005,2009,
5687,6335,Shirley Floeter,2007,2008,
5688,6335,Steve Janke,2010,2011,
5689,6335,Thomas Wastart,2012,2012,
5690,6354,Brenda Reisdorph,2009,2012,
5691,6354,David Wermund,2005,2012,
5692,6354,Diane Brandt,2007,2008,
5693,6354,Donald Ladika,2002,2005,
5694,6354,Frank Tomczak,2012,2012,
5695,6354,James McGLynn,2005,2006,
5696,6354,John Klang,2002,2004,
5697,6354,Leslie Erdmann,2002,2004,
5698,6354,Matthew Krueger,2002,2004,
5699,6354,Mike Young,2002,2005,
5700,6354,Nathan Stittleburg,2009,2010,
5701,6354,Norman Klingaman,2008,2012,
5702,6354,Ronald Jasper,2005,2007,
5703,6354,Stanley Dugenske,2006,2011,
5704,6354,Timothy Fichtel,2006,2012,
5705,6370,Ann Bina,2002,2009,
5706,6370,Dorrene Heider,2006,2006,
5707,6370,Errol Kindschy,2005,2012,
5708,6370,Gregory Bergh,2002,2007,
5709,6370,Henry Althoff,2002,2010,
5710,6370,Jason Falck,2011,2011,
5711,6370,Ken Schlimgen,2006,2008,
5712,6370,Ken Spraetz,2010,2012,
5713,6370,Kristine Alumbaugh,2007,2008,
5714,6370,LaVerne Nuttelman,2002,2005,
5715,6370,Linda Brown,2005,2010,
5716,6370,Roger Henderson,2005,2008,
5717,6370,Scott Scafe,2008,2008,
5718,6370,Thomas Helgeson,2011,2012,
5719,6370,Tom Ward,2009,2012,
5720,6370,Wade Peterson,2002,2004,
5721,6384,Bill Brace,2007,2007,
5722,6384,Charles Burgess,2011,2011,
5723,6384,Christie Gonwa,2003,2005,
5724,6384,Craig Smith,2007,2010,
5725,6384,Dan Kohl,2007,2012,
5726,6384,Douglas Ehrenberg,2012,2012,
5727,6384,James Taylor,2002,2002,
5728,6384,Jane Hutchinson,2002,2002,
5729,6384,Jason Baehman,2006,2006,
5730,6384,Linda O'Day,2007,2008,
5731,6384,Michael Abraham,2008,2010,
5732,6384,Michael Haak,2008,2009,
5733,6384,Neal Loehrke,2010,2012,
5734,6384,Randal Yorkson,2011,2012,
5735,6384,Ray St Louis,2006,2006,
5736,6384,Richard Mielke,2003,2005,
5737,6384,Sandra Smith,2011,2012,
5738,6384,Sheryl Hart,2002,2005,
5739,6384,Steve Bartel,2006,2006,
5740,6384,Steve Ebert,2004,2006,
5741,6384,Steve Loehrke,2002,2007,
5742,6384,Susan Faulks,2002,2003,
5743,6384,Tony Beyer,2009,2010,
5744,6410,Jason Prorok,2008,2010,
5745,6410,John Bonczyk,2002,2006,
5746,6410,Kenneth Czekalski,2002,2010,
5747,6410,Richard Kastner,2002,2005,
5748,6410,Sandra Kastner,2006,2010,
5749,6410,Shirley Rouleau,2008,2008,
5750,6412,Christopher Serak,2008,2012,
5751,6412,Debbie Schmehl,2002,2002,
5752,6412,Deborah Volbrecht,2004,2005,
5753,6412,Debra Lois,2006,2007,
5754,6412,Eileen Clements,2003,2006,
5755,6412,Homer Morgan,2002,2004,
5756,6412,Kandi Horton,2009,2011,
5757,6412,Mary Kaddatz,2005,2005,
5758,6412,Melanie Capelli,2007,2008,
5759,6412,Merril Kerkman,2012,2012,
5760,6412,Thomas Perkins,2002,2002,
5761,6412,Timothy Driscoll,2012,2012,
5762,6412,Troy Bruley,2010,2011,
5763,6412,Vincent Mosca,2003,2009,
5764,6419,Bruce Kestelman,2002,2003,
5765,6419,Cheryl Maranto,2005,2012,
5766,6419,Daniel Kaminski,2004,2004,
5767,6419,David Kern,2003,2009,
5768,6419,Geraldine Steele,2010,2012,
5769,6419,James Phillips,2006,2008,
5770,6419,John Hainze,2004,2009,
5771,6419,Joseph Martinelli,2010,2010,
5772,6419,Kathy Rogers,2010,2012,
5773,6419,Marie Greco,2006,2011,
5774,6419,Michael Mosner,2011,2012,
5775,6419,Nancy LeGrand,2002,2009,
5776,6419,Pamela Woodard,2002,2012,
5777,6419,Thomas Scrivner,2002,2007,
5778,6419,Timothy Somers,2002,2003,
5779,6426,David Olson,2003,2006,
5780,6426,David Skoyen,2002,2012,
5781,6426,Larry Bender,2003,2003,
5782,6426,George Everson,2002,2012,
5783,6426,Jeffrey Mueller,2002,2012,
5784,6426,Larry Bender,2002,2012,
5785,6426,Leah Johnson,2007,2012,
5786,6426,Tamara Steig,2002,2002,
5787,6440,Alfred Heistad,2004,2008,
5788,6440,Andrew Kostelny,2002,2007,
5789,6440,Beth Castaldi,2007,2007,
5790,6440,Carol Blawat,2012,2012,
5791,6440,Christine Berry,2008,2011,
5792,6440,Elizabeth Castaldi,2008,2008,
5793,6440,Jennifer Wild,2006,2011,
5794,6440,Leonard Schneider,2012,2012,
5795,6440,Lewis Bowman,2010,2012,
5796,6440,Lillian Williamson,2002,2004,
5797,6440,Lynn Elst,2002,2003,
5798,6440,Robert Strong,2002,2004,
5799,6440,Robin D'Amato,2003,2003,
5800,6440,Sally Clark,2005,2009,
5801,6440,Sandra Holbrook,2005,2005,
5802,6440,Scott Popelka,2004,2012,
5803,6440,Tammy Stegall,2009,2012,
5804,6461,Brian Brunner,2008,2012,
5805,6461,Caroline Wieman,2003,2003,
5806,6461,Casey Judd,2011,2012,
5807,6461,Charles Nass,2005,2012,
5808,6461,Charles Pope,2002,2002,
5809,6461,Daniel McCrea,2004,2012,
5810,6461,Henri Kinson,2002,2005,
5811,6461,James Stewart,2002,2002,
5812,6461,John Chenoweth,2006,2006,
5813,6461,Kathleen Granum,2003,2004,
5814,6461,Kim Taylor,2004,2005,
5815,6461,Kurt Harkness,2006,2011,
5816,6461,Laurie Miller,2002,2002,
5817,6461,Paul Yvarra,2002,2003,
5818,6461,Stephen Lamsam,2003,2010,1
5820,6461,Thayer Coburn,2007,2012,
5821,6470,Bernard Shaw,2009,2012,
5822,6470,Carolyn Slosiarek,2002,2004,
5823,6470,F Patrick LaSusa,2002,2004,1
5825,6470,Julie Scheibe,2005,2009,
5826,6470,Kathleen Caveney,2002,2005,
5827,6470,MaryAnn Lindberg,2002,2008,
5828,6470,Michael Clarizio,2010,2012,
5829,6470,Nancy Zaborowski,2010,2012,
5830,6470,Richard Kollauf,2009,2009,
5831,6470,Russell Kaeske,2002,2008,
5832,6470,Stephanie Richter,2011,2012,
5833,6470,Suzette Larson,2005,2011,
5834,6470,TJ Anderson,2006,2011,
5835,6470,William Osterndorf,2007,2012,
5836,6475,Bonnie Fisher,2002,2012,
5837,6475,Chris Sorenson,2002,2012,
5838,6475,David Bechard,2005,2007,
5839,6475,Jim Dix,2008,2012,
5840,6475,Judith Nelson,2002,2004,
5841,6475,Sandra Anderson,2002,2012,
5842,6475,Wayne Roemer,2002,2012,
5843,6482,Carolyn Machura,2002,2002,
5844,6482,Catherine Butler,2011,2011,
5845,6482,Dianna Woss,2008,2012,
5846,6482,Kim Travis,2004,2007,1
5847,6482,Kim Travis,2011,2012,1
5848,6482,Lynne Landgraf,2012,2012,
5849,6482,Monte Thompson,2003,2003,
5850,6482,Peter Miller,2002,2011,
5851,6482,Vernon Choyce,2002,2010,
5852,6545,Barbara Tietz,2009,2012,
5853,6545,Barbara Wetherbee,2009,2012,
5854,6545,Hugh Armstrong,2004,2010,
5855,6545,Janet Jackson,2002,2008,
5856,6545,Marcie Badtke,2011,2011,
5857,6545,Michael Faber,2002,2012,
5858,6545,Nadine Slowinski,2002,2012,
5859,6545,Philip Dziki,2004,2006,
5860,6545,Randy Nolan,2002,2003,
5861,6545,Randy Robinson,2007,2008,
5862,6545,Sam Barranco,2002,2003,
5863,6545,Thomas Pleuger,2003,2011,
5864,6545,Wayne Trongeau,2005,2012,
5865,6608,Barbara Breister,2002,2008,
5866,6608,Carla Koller,2005,2007,
5867,6608,Cindy Draws,2009,2009,
5868,6608,Colleen Bissett,2005,2005,
5869,6608,Dale Burghardt,2002,2012,
5870,6608,David Leonard,2004,2004,
5871,6608,Deb Proxmire,2002,2002,
5872,6608,Donna Hanson,2005,2007,
5873,6608,Gay Anderson,2010,2012,
5874,6608,James Johnson,2002,2012,
5875,6608,Jane Moderson,2003,2003,
5876,6608,Joe Yana,2009,2009,
5877,6608,Lori Gentry,2006,2008,
5878,6608,Mark Kunde,2004,2004,
5879,6608,Matthew Olson,2008,2012,
5880,6608,Patrick Seubert,2010,2010,
5881,6608,Peter Running,2002,2004,
5882,6608,Robert Rebman,2011,2012,
5883,6615,Barbara Tom,2002,2006,
5884,6615,Brian Rudi,2009,2010,
5885,6615,Dale Thompson,2005,2012,
5886,6615,David Kinsley,2006,2006,
5887,6615,Joe Bodo,2011,2012,
5888,6615,John Olsen,2002,2004,
5889,6615,Linda Dezotell,2004,2004,
5890,6615,Mark Heath,2002,2003,
5891,6615,Pat Sanchez,2008,2010,
5892,6615,Renee Sajdera,2011,2012,
5893,6615,Richard Zaborski,2007,2012,
5894,6615,Steve Olson,2002,2012,
5895,6615,Terry Patenaude,2006,2008,
5896,6615,Wayne Geist,2005,2007,
5897,6678,David Murray,2002,2003,
5898,6678,David Schulz,2002,2011,
5899,6678,Eric Helland,2002,2004,
5900,6678,Jesse Weaver,2006,2012,
5901,6678,Jim Rodwell,2007,2012,
5902,6678,Marilyn Toenjes,2003,2005,
5903,6678,Randy Fischer,2002,2002,
5904,6678,Randy Gilner,2003,2012,
5905,6678,Robert McClyman,2004,2012,
5906,6678,Stacy Rohling,2012,2012,
5907,6678,Steven Smith,2005,2011,
5908,6678,Victor Ahlstrom,2002,2002,
5909,6678,William Anderson,2004,2006,
5910,6685,Anne Lee,2008,2012,
5911,6685,Craig Lambert,2003,2006,
5912,6685,D Larry Davis,2002,2004,1
5914,6685,Gregory Swank,2009,2009,
